epoch,train_loss,val_loss,val_acc,hidden_dim,learning_rate,num_epochs,batch_size,n_layers,model,input_dim,timestamp,n_samples
20,0.6395231485366821,0.6959044635295868,0.8499284113545817,512,0.0005,25,1024,1,simcse,768,1670119336,8500
21,0.6384498178958893,0.6933491826057434,0.8548501307270917,512,0.0005,25,1024,1,simcse,768,1670119336,8500
22,0.6362804770469666,0.6890594959259033,0.8603379450946216,512,0.0005,25,1024,1,simcse,768,1670119336,8500
23,0.6348921656608582,0.6906277537345886,0.8553773188496017,512,0.0005,25,1024,1,simcse,768,1670119336,8500
24,0.6336259245872498,0.687782496213913,0.8618027888446216,512,0.0005,25,1024,1,simcse,768,1670119336,8500
0,1.0849366358348302,1.0429447293281555,0.46938206959355827,512,0.0005,25,1024,1,simcse,768,1670119380,9000
1,0.9962156670434135,0.9485955536365509,0.6053009969325154,512,0.0005,25,1024,1,simcse,768,1670119380,9000
2,0.9033315437180656,0.8312744200229645,0.7205054160276074,512,0.0005,25,1024,1,simcse,768,1670119380,9000
3,0.7684693762234279,0.7523711025714874,0.7909377396472392,512,0.0005,25,1024,1,simcse,768,1670119380,9000
4,0.7239506500107902,0.7297892868518829,0.814438147047546,512,0.0005,25,1024,1,simcse,768,1670119380,9000
5,0.7118388158934457,0.7257990837097168,0.8225262413726994,512,0.0005,25,1024,1,simcse,768,1670119380,9000
6,0.7007445182119098,0.7158038020133972,0.832148078029141,512,0.0005,25,1024,1,simcse,768,1670119380,9000
7,0.6893426775932312,0.7154329717159271,0.835566046779141,512,0.0005,25,1024,1,simcse,768,1670119380,9000
8,0.6804080435207912,0.7149763703346252,0.832148078029141,512,0.0005,25,1024,1,simcse,768,1670119380,9000
9,0.6833646212305341,0.7159716486930847,0.831171515529141,512,0.0005,25,1024,1,simcse,768,1670119380,9000
10,0.6723459703581673,0.7150754630565643,0.8325674606978528,512,0.0005,25,1024,1,simcse,768,1670119380,9000
11,0.6694947906902858,0.711450457572937,0.8345205856978528,512,0.0005,25,1024,1,simcse,768,1670119380,9000
12,0.6615308438028608,0.7047162353992462,0.8430280626917178,512,0.0005,25,1024,1,simcse,768,1670119380,9000
13,0.6602944476263863,0.7038347125053406,0.8455383675230062,512,0.0005,25,1024,1,simcse,768,1670119380,9000
14,0.6571543983050755,0.7035807073116302,0.8455383675230062,512,0.0005,25,1024,1,simcse,768,1670119380,9000
15,0.6516206690243312,0.7042250335216522,0.8424708828604295,512,0.0005,25,1024,1,simcse,768,1670119380,9000
16,0.6520691428865705,0.6977826058864594,0.8522305166794479,512,0.0005,25,1024,1,simcse,768,1670119380,9000
17,0.6485040528433663,0.7003102600574493,0.8485369536042945,512,0.0005,25,1024,1,simcse,768,1670119380,9000
18,0.6477018509592328,0.7019041478633881,0.8449811876917178,512,0.0005,25,1024,1,simcse,768,1670119380,9000
19,0.6471317751067025,0.6986435055732727,0.8485369536042945,512,0.0005,25,1024,1,simcse,768,1670119380,9000
20,0.6476561597415379,0.6983468532562256,0.8485369536042945,512,0.0005,25,1024,1,simcse,768,1670119380,9000
21,0.6433449898447309,0.6988623440265656,0.8496513132668712,512,0.0005,25,1024,1,simcse,768,1670119380,9000
22,0.6381039023399353,0.703811913728714,0.8431658598542945,512,0.0005,25,1024,1,simcse,768,1670119380,9000
23,0.6421823331287929,0.6981301605701447,0.8520927195168712,512,0.0005,25,1024,1,simcse,768,1670119380,9000
24,0.6442979999950954,0.6991953551769257,0.8490941334355828,512,0.0005,25,1024,1,simcse,768,1670119380,9000
0,1.0854992525918143,1.0371214747428894,0.47583433993142144,512,0.0005,25,1024,1,simcse,768,1670119428,9500
1,1.0035949860300337,0.9507316052913666,0.5761073390741895,512,0.0005,25,1024,1,simcse,768,1670119428,9500
2,0.9127599256379264,0.833487331867218,0.7445655879831671,512,0.0005,25,1024,1,simcse,768,1670119428,9500
3,0.7734900372368949,0.7461881339550018,0.802811087515586,512,0.0005,25,1024,1,simcse,768,1670119428,9500
4,0.7225420730454581,0.7301556169986725,0.8160470406016209,512,0.0005,25,1024,1,simcse,768,1670119428,9500
5,0.704204933983939,0.7174703180789948,0.8280275872817955,512,0.0005,25,1024,1,simcse,768,1670119428,9500
6,0.6931981614657811,0.716281533241272,0.8311228764027432,512,0.0005,25,1024,1,simcse,768,1670119428,9500
7,0.6834392973354885,0.7034431099891663,0.8447862277899003,512,0.0005,25,1024,1,simcse,768,1670119428,9500
8,0.6767633642469134,0.7044491171836853,0.8435393449968828,512,0.0005,25,1024,1,simcse,768,1670119428,9500
9,0.6685741373470852,0.6990098357200623,0.8484745168329177,512,0.0005,25,1024,1,simcse,768,1670119428,9500
10,0.6621989863259452,0.6951654553413391,0.8521628058759352,512,0.0005,25,1024,1,simcse,768,1670119428,9500
11,0.656913297516959,0.6925879716873169,0.8578565792549875,512,0.0005,25,1024,1,simcse,768,1670119428,9500
12,0.6499155759811401,0.6902606785297394,0.8595917432980049,512,0.0005,25,1024,1,simcse,768,1670119428,9500
13,0.6475779158728463,0.691957026720047,0.8588331417549875,512,0.0005,25,1024,1,simcse,768,1670119428,9500
14,0.6449782167162214,0.6896114945411682,0.8560690558759352,512,0.0005,25,1024,1,simcse,768,1670119428,9500
15,0.6418428761618478,0.6836932599544525,0.8655558369700749,512,0.0005,25,1024,1,simcse,768,1670119428,9500
16,0.6415953721318927,0.6888715028762817,0.8578565792549875,512,0.0005,25,1024,1,simcse,768,1670119428,9500
17,0.638137434210096,0.6827951967716217,0.8650151963840399,512,0.0005,25,1024,1,simcse,768,1670119428,9500
18,0.6362987330981663,0.684071809053421,0.8642565948410225,512,0.0005,25,1024,1,simcse,768,1670119428,9500
19,0.6337963002068656,0.6864213347434998,0.86002766521197,512,0.0005,25,1024,1,simcse,768,1670119428,9500
20,0.6313794255256653,0.6846869885921478,0.8639862745480049,512,0.0005,25,1024,1,simcse,768,1670119428,9500
21,0.6319702012198312,0.6837694346904755,0.8637683135910225,512,0.0005,25,1024,1,simcse,768,1670119428,9500
22,0.6302747130393982,0.688264012336731,0.8568276574189526,512,0.0005,25,1024,1,simcse,768,1670119428,9500
23,0.627622663974762,0.6873042583465576,0.8597573449189526,512,0.0005,25,1024,1,simcse,768,1670119428,9500
24,0.6290129252842495,0.6856589317321777,0.86149250896197,512,0.0005,25,1024,1,simcse,768,1670119428,9500
0,1.0821127891540527,1.0526674389839172,0.44013836003151263,512,0.0005,25,1024,1,simcse,768,1670119478,10000
1,1.0025346875190735,0.9679778814315796,0.5896016609768908,512,0.0005,25,1024,1,simcse,768,1670119478,10000
2,0.9103924206324986,0.8456116616725922,0.7642914587710083,512,0.0005,25,1024,1,simcse,768,1670119478,10000
3,0.7802695461681911,0.7408912479877472,0.7999195772058824,512,0.0005,25,1024,1,simcse,768,1670119478,10000
4,0.7297282218933105,0.7263696789741516,0.8188435530462185,512,0.0005,25,1024,1,simcse,768,1670119478,10000
5,0.7098472373826163,0.7148377597332001,0.8342305672268908,512,0.0005,25,1024,1,simcse,768,1670119478,10000
6,0.6982438734599522,0.7093147039413452,0.8395278033088236,512,0.0005,25,1024,1,simcse,768,1670119478,10000
7,0.6909701568739754,0.7087012231349945,0.8390395220588236,512,0.0005,25,1024,1,simcse,768,1670119478,10000
8,0.6837913990020752,0.7068757712841034,0.8378413865546219,512,0.0005,25,1024,1,simcse,768,1670119478,10000
9,0.6769070965903146,0.7029659152030945,0.8464375984768908,512,0.0005,25,1024,1,simcse,768,1670119478,10000
10,0.6699878062520709,0.7013029754161835,0.8458754595588236,512,0.0005,25,1024,1,simcse,768,1670119478,10000
11,0.6672327518463135,0.702161967754364,0.8453133206407564,512,0.0005,25,1024,1,simcse,768,1670119478,10000
12,0.6608006698744637,0.6987766623497009,0.8490267200630253,512,0.0005,25,1024,1,simcse,768,1670119478,10000
13,0.6565657343183245,0.694909393787384,0.8531545430672269,512,0.0005,25,1024,1,simcse,768,1670119478,10000
14,0.6523511239460537,0.6915467381477356,0.8596499146533614,512,0.0005,25,1024,1,simcse,768,1670119478,10000
15,0.648371194090162,0.6899639964103699,0.8612624737394958,512,0.0005,25,1024,1,simcse,768,1670119478,10000
16,0.6449665427207947,0.6898365020751953,0.8575490743172269,512,0.0005,25,1024,1,simcse,768,1670119478,10000
17,0.6427854214395795,0.6900619566440582,0.8575490743172269,512,0.0005,25,1024,1,simcse,768,1670119478,10000
18,0.6410790766988482,0.6942644715309143,0.8549599527310925,512,0.0005,25,1024,1,simcse,768,1670119478,10000
19,0.6388747266360691,0.6884045600891113,0.8621651785714286,512,0.0005,25,1024,1,simcse,768,1670119478,10000
20,0.6362929599625724,0.6879613101482391,0.8595021993172269,512,0.0005,25,1024,1,simcse,768,1670119478,10000
21,0.6347609843526568,0.6847794055938721,0.8643398765756303,512,0.0005,25,1024,1,simcse,768,1670119478,10000
22,0.6342382686478751,0.6822662651538849,0.8668551404936975,512,0.0005,25,1024,1,simcse,768,1670119478,10000
23,0.6327832937240601,0.6847696602344513,0.8646804424894958,512,0.0005,25,1024,1,simcse,768,1670119478,10000
24,0.6307035769735064,0.6806062161922455,0.8692965467436975,512,0.0005,25,1024,1,simcse,768,1670119478,10000
0,1.1040157079696655,1.0975260734558105,0.4533333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
1,1.0973089933395386,1.0932148694992065,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
2,1.0906211137771606,1.0878139734268188,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
3,1.0821197032928467,1.0811065435409546,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
4,1.0710583925247192,1.0727348327636719,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
5,1.0565935373306274,1.0636496543884277,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
6,1.039138674736023,1.0561939477920532,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
7,1.0209835767745972,1.053519368171692,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
8,1.0059056282043457,1.0570127964019775,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
9,0.9970570802688599,1.0638166666030884,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
10,0.994018018245697,1.0698127746582031,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
11,0.9936329126358032,1.0736278295516968,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
12,0.9938445091247559,1.0757452249526978,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
13,0.9940498471260071,1.076862096786499,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
14,0.9941725134849548,1.0774415731430054,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
15,0.9942373037338257,1.0777450799942017,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
16,0.994269847869873,1.0779056549072266,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
17,0.9942858219146729,1.077992558479309,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
18,0.994293749332428,1.0780407190322876,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
19,0.9942977428436279,1.0780678987503052,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
20,0.9942998290061951,1.078084111213684,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
21,0.9943006038665771,1.0780935287475586,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
22,0.9943013191223145,1.0780994892120361,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
23,0.9943015575408936,1.0781033039093018,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
24,0.9943017363548279,1.0781059265136719,0.47333333333333333,256,0.0005,25,1024,2,bert,768,1670119488,1000
0,1.0989207029342651,1.0923060178756714,0.5066666666666667,256,0.0005,25,1024,2,bert,768,1670119502,1500
1,1.0895068049430847,1.0781824588775635,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
2,1.078644871711731,1.055817723274231,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
3,1.0573099255561829,1.0342223644256592,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
4,1.0250579714775085,1.0297808647155762,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
5,1.0407856702804565,1.03256094455719,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
6,1.019842267036438,1.0325648784637451,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
7,1.0113264918327332,1.030696153640747,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
8,0.9984804391860962,1.0284401178359985,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
9,0.9817466735839844,1.0271137952804565,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
10,1.0471755862236023,1.0262119770050049,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
11,0.988268107175827,1.0261505842208862,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
12,1.0432703495025635,1.0268445014953613,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
13,1.0308747291564941,1.0277019739151,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
14,1.0319306254386902,1.027037262916565,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
15,1.0421122312545776,1.0261882543563843,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
16,1.0310558080673218,1.0251684188842773,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
17,0.986187756061554,1.0237687826156616,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
18,1.020875632762909,1.0230588912963867,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
19,1.0035657286643982,1.0237724781036377,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
20,1.0145313143730164,1.024385929107666,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
21,1.0105985403060913,1.0240000486373901,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
22,0.992371678352356,1.0226510763168335,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
23,1.031578004360199,1.0204145908355713,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
24,1.0397313833236694,1.020332932472229,0.5111111111111111,256,0.0005,25,1024,2,bert,768,1670119502,1500
0,1.096462368965149,1.0842857360839844,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
1,1.0809178948402405,1.0571762323379517,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
2,1.0557790994644165,1.0169425010681152,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
3,1.0242541432380676,0.9878695607185364,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
4,1.0194173455238342,0.9836532473564148,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
5,1.0339041948318481,0.9840922951698303,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
6,1.0225210785865784,0.9844012260437012,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
7,1.0299127697944641,0.9845448732376099,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
8,1.0125210881233215,0.9846113324165344,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
9,1.0311516523361206,0.9846418499946594,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
10,1.021970272064209,0.9846535325050354,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
11,1.0143856406211853,0.9846525192260742,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
12,1.0278759002685547,0.9846394062042236,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
13,1.0429598689079285,0.9846119284629822,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
14,1.0168530642986298,0.9845579266548157,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
15,1.0327054262161255,0.9844556450843811,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
16,1.0250347256660461,0.9842479228973389,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
17,1.0038686692714691,0.9837977290153503,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
18,1.0323536396026611,0.9826582670211792,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
19,1.0205035209655762,0.9797396659851074,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
20,1.0185474753379822,0.9767720699310303,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
21,1.0154159665107727,0.9835448265075684,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
22,1.0187442898750305,0.9775675535202026,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
23,1.0140559673309326,0.9761437773704529,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
24,1.0116082429885864,0.9762369990348816,0.5666666666666667,256,0.0005,25,1024,2,bert,768,1670119517,2000
0,1.0968984365463257,1.086049199104309,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
1,1.0817468166351318,1.0620841979980469,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
2,1.0545480847358704,1.0294718742370605,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
3,1.0266345739364624,1.012351155281067,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
4,1.0238368511199951,1.0153005123138428,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
5,1.026967704296112,1.0177382230758667,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
6,1.0264001488685608,1.0186402797698975,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
7,1.0293381810188293,1.0188815593719482,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
8,1.0313668847084045,1.018688440322876,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
9,1.0312092900276184,1.0180531740188599,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
10,1.0267005562782288,1.0166147947311401,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
11,1.0276565551757812,1.013680338859558,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
12,1.0228508114814758,1.009171724319458,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
13,1.0178644061088562,1.008888840675354,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
14,1.019394338130951,1.011448621749878,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
15,1.0177102088928223,1.008669137954712,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
16,1.0174842476844788,1.006977915763855,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
17,1.0158008933067322,1.00706148147583,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
18,1.0170506238937378,1.006904125213623,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
19,1.0170538425445557,1.005935788154602,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
20,1.0169723629951477,1.004846215248108,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
21,1.0140056014060974,1.0046290159225464,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
22,1.0144404172897339,1.0041210651397705,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
23,1.0125916600227356,1.0024923086166382,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
24,1.0134685039520264,1.000495433807373,0.5306666666666666,256,0.0005,25,1024,2,bert,768,1670119535,2500
0,1.0932547251383464,1.073524832725525,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
1,1.0732879638671875,1.0261520147323608,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
2,1.0299628575642903,0.9939371347427368,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
3,1.008820652961731,0.995012640953064,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
4,1.0348342657089233,0.995049238204956,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
5,1.035273591677348,0.9919521808624268,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
6,1.028842568397522,0.9915449619293213,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
7,1.0127347906430562,1.0034973621368408,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
8,1.0029313564300537,0.995285153388977,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
9,1.0234953959782918,0.9891161918640137,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
10,1.0483265320460002,0.9891188144683838,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
11,1.035597602526347,0.9880487322807312,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
12,1.03758704662323,0.9929779171943665,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
13,1.0322046677271526,1.0044209957122803,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
14,1.035218636194865,1.0062828063964844,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
15,1.030190110206604,0.999068021774292,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
16,1.0078473687171936,0.9888924956321716,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
17,1.029585838317871,0.9839261770248413,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
18,1.015807827313741,0.9822402596473694,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
19,1.0096267660458882,0.9814788103103638,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
20,1.0154975056648254,0.9846197366714478,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
21,1.0211203495661418,0.9834935069084167,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
22,0.9931886990865072,0.9684390425682068,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
23,1.0060652295748393,0.9617618322372437,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
24,1.0094375610351562,0.9695814847946167,0.5511111111111111,256,0.0005,25,1024,2,bert,768,1670119553,3000
0,1.0953240791956584,1.0846151113510132,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
1,1.0767428080240886,1.057486891746521,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
2,1.056901256243388,1.0255390405654907,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
3,1.0337554613749187,1.0238951444625854,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
4,1.0423011382420857,1.024401307106018,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
5,1.0353456735610962,1.0196815729141235,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
6,1.028482715288798,1.0177929401397705,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
7,1.0288920005162556,1.0195236206054688,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
8,1.0320370594660442,1.0167163610458374,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
9,1.0268542766571045,1.015609860420227,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
10,1.0277036031087239,1.0149948596954346,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
11,1.0268654028574626,1.013974666595459,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
12,1.0265531539916992,1.013390064239502,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
13,1.0237507025400798,1.0114821195602417,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
14,1.019518295923869,1.0089190006256104,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
15,1.0208619832992554,1.005625605583191,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
16,1.0112792253494263,0.9999805688858032,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
17,1.0075992345809937,0.9918753504753113,0.5161904761904762,256,0.0005,25,1024,2,bert,768,1670119574,3500
18,1.0003151297569275,0.982085645198822,0.5276190476190477,256,0.0005,25,1024,2,bert,768,1670119574,3500
19,0.9856072068214417,0.9708956480026245,0.5466666666666666,256,0.0005,25,1024,2,bert,768,1670119574,3500
20,0.9749310612678528,0.9546918272972107,0.5657142857142857,256,0.0005,25,1024,2,bert,768,1670119574,3500
21,0.9663174351056417,0.9469098448753357,0.5676190476190476,256,0.0005,25,1024,2,bert,768,1670119574,3500
22,0.9541901548703512,0.9428597092628479,0.5942857142857143,256,0.0005,25,1024,2,bert,768,1670119574,3500
23,0.9416512846946716,0.9333701133728027,0.6038095238095238,256,0.0005,25,1024,2,bert,768,1670119574,3500
24,0.9374815424283346,0.926275372505188,0.6171428571428571,256,0.0005,25,1024,2,bert,768,1670119574,3500
0,1.0951098203659058,1.0852457284927368,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
1,1.0722088019053142,1.0562052726745605,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
2,1.0337284406026204,1.0434995889663696,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
3,1.0276944239934285,1.0529532432556152,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
4,1.0330084562301636,1.054407000541687,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
5,1.0293320417404175,1.051802158355713,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
6,1.0292908350626628,1.0437239408493042,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
7,1.02123228708903,1.0382616519927979,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
8,1.0234278837839763,1.0377871990203857,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
9,1.0195458332697551,1.0389717817306519,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
10,1.0191859006881714,1.0406569242477417,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
11,1.018163522084554,1.038506031036377,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
12,1.0169483820597331,1.0358821153640747,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
13,1.0169854760169983,1.0343674421310425,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
14,1.01299782594045,1.0328274965286255,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
15,1.011573036511739,1.0314620733261108,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
16,1.0089533527692158,1.0267351865768433,0.49166666666666664,256,0.0005,25,1024,2,bert,768,1670119597,4000
17,1.002996027469635,1.0198116302490234,0.49333333333333335,256,0.0005,25,1024,2,bert,768,1670119597,4000
18,0.9953882098197937,1.012298583984375,0.49333333333333335,256,0.0005,25,1024,2,bert,768,1670119597,4000
